name,expression,index,module_id,module_index,comment,external_requirement/0/name,external_requirement/0/bx_offset,external_requirement/1/name,external_requirement/1/bx_offset,cut/0/name,cut/0/object,cut/0/type,cut/0/minimum,cut/0/maximum,cut/0/data,cut/0/comment,cut/1/name,cut/1/object,cut/1/type,cut/1/minimum,cut/1/maximum,cut/1/data,cut/1/comment,cut/2/name,cut/2/object,cut/2/type,cut/2/minimum,cut/2/maximum,cut/2/data,cut/2/comment,cut/3/name,cut/3/object,cut/3/type,cut/3/minimum,cut/3/maximum,cut/3/data,cut/4/name,cut/4/object,cut/4/type,cut/4/minimum,cut/4/maximum,cut/4/data,object_requirement/0/name,object_requirement/0/type,object_requirement/0/comparison_operator,object_requirement/0/threshold,object_requirement/0/bx_offset,object_requirement/1/name,object_requirement/1/type,object_requirement/1/comparison_operator,object_requirement/1/threshold,object_requirement/1/bx_offset,cut/5/name,cut/5/object,cut/5/type,cut/5/minimum,cut/5/maximum,cut/5/data,object_requirement/2/name,object_requirement/2/type,object_requirement/2/comparison_operator,object_requirement/2/threshold,object_requirement/2/bx_offset,object_requirement/3/name,object_requirement/3/type,object_requirement/3/comparison_operator,object_requirement/3/threshold,object_requirement/3/bx_offset,cut/3/comment,external_requirement/2/name,external_requirement/2/bx_offset,external_requirement/3/name,external_requirement/3/bx_offset,external_requirement/4/name,external_requirement/4/bx_offset,object_requirement/4/name,object_requirement/4/type,object_requirement/4/comparison_operator,object_requirement/4/threshold,object_requirement/4/bx_offset
L1_Mu20er2p1_IsoTau26er2p1,"MU20[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU26[TAU-ISO_0xE,TAU-ETA_2p13]",303,1,50,https://its.cern.ch/jira/browse/CMSLITDPG-82,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,TAU26,TAU,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu20er2p1_IsoTau27er2p1,"MU20[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU27[TAU-ISO_0xE,TAU-ETA_2p13]",304,1,52,https://its.cern.ch/jira/browse/CMSLITDPG-161,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,TAU27,TAU,.ge.,+2.7000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau28er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU28[TAU-ISO_0xE,TAU-ETA_2p13]",305,4,47,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau28er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,TAU28,TAU,.ge.,+2.8000000000000000E+01,0,MU22,MU,.ge.,+2.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau30er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU30[TAU-ISO_0xE,TAU-ETA_2p13]",306,4,46,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau30er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU30,TAU,.ge.,+3.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau32er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU32[TAU-ISO_0xE,TAU-ETA_2p13]",307,4,44,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau32er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,TAU32,TAU,.ge.,+3.2000000000000000E+01,0,MU22,MU,.ge.,+2.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau33er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU33[TAU-ISO_0xE,TAU-ETA_2p13]",308,4,48,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau33er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,TAU33,TAU,.ge.,+3.3000000000000000E+01,0,MU22,MU,.ge.,+2.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau34er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU34[TAU-ISO_0xE,TAU-ETA_2p13]",309,4,42,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau34er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU34,TAU,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau35er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU35[TAU-ISO_0xE,TAU-ETA_2p13]",310,4,45,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau35er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU35,TAU,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau36er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU36[TAU-ISO_0xE,TAU-ETA_2p13]",311,4,50,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau36er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU36,TAU,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau38er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU38[TAU-ISO_0xE,TAU-ETA_2p13]",312,4,43,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleIsoTau38er,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU38,TAU,.ge.,+3.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_IsoTau40er2p1,"MU22[MU-ETA_2p10,MU-QLTY_SNGL] AND TAU40[TAU-ETA_2p13,TAU-ISO_0xE]",269,2,77,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48  monitoring: must be unprescaled,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_Tau50er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU50[TAU-ETA_2p13]",300,4,51,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleTau50er,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU50,TAU,.ge.,+5.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu22er2p1_Tau70er2p1,"MU22[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU70[TAU-ETA_2p13]",301,4,49,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync: L1_DoubleTau70er,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,,,,,,,,MU22,MU,.ge.,+2.2000000000000000E+01,0,TAU70,TAU,.ge.,+7.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu23_EG10,MU23[MU-QLTY_SNGL] AND EG10,236,5,27,Top - emu: https://its.cern.ch/jira/browse/CMSLITDPG-76,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU23,MU,.ge.,+2.3000000000000000E+01,0,EG10,EG,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu23_LooseIsoEG10,MU23[MU-QLTY_SNGL] AND EG10[EG-ISO_0xC],237,5,26,Top - emu: https://its.cern.ch/jira/browse/CMSLITDPG-76,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU23,MU,.ge.,+2.3000000000000000E+01,0,EG10,EG,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu3_Jet120er2p7_dEta_Max0p4_dPhi_Max0p4,"dist{MU3[MU-QLTY_SNGL],JET120[JET-ETA_2p7]}[DETA_MAX_0p4,DPHI_MAX_0p4]",445,5,64,https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,DPHI_MAX_0p4,,DPHI,+0.0000000000000000E+00,+4.0000000000000002E-01,,,DETA_MAX_0p4,,DETA,+0.0000000000000000E+00,+4.0000000000000002E-01,,,,,,,,JET120,JET,.ge.,+1.2000000000000000E+02,0,MU3,MU,.ge.,+3.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu3_Jet16er2p7_dEta_Max0p4_dPhi_Max0p4,"dist{MU3[MU-QLTY_SNGL],JET16[JET-ETA_2p7]}[DETA_MAX_0p4,DPHI_MAX_0p4]",443,3,16,75 Hz https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,DPHI_MAX_0p4,,DPHI,+0.0000000000000000E+00,+4.0000000000000002E-01,,,DETA_MAX_0p4,,DETA,+0.0000000000000000E+00,+4.0000000000000002E-01,,,,,,,,JET16,JET,.ge.,+1.6000000000000000E+01,0,MU3,MU,.ge.,+3.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu3_Jet30er2p5,MU3[MU-QLTY_SNGL] AND JET30[JET-ETA_2p52],371,0,65,75 Hz https://its.cern.ch/jira/browse/CMSLITDPG-143,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,JET-ETA_2p52,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,JET30,JET,.ge.,+3.0000000000000000E+01,0,MU3,MU,.ge.,+3.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu3_Jet60er2p7_dEta_Max0p4_dPhi_Max0p4,"dist{MU3[MU-QLTY_SNGL],JET60[JET-ETA_2p7]}[DETA_MAX_0p4,DPHI_MAX_0p4]",444,0,81,150 Hz https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,DPHI_MAX_0p4,,DPHI,+0.0000000000000000E+00,+4.0000000000000002E-01,,,DETA_MAX_0p4,,DETA,+0.0000000000000000E+00,+4.0000000000000002E-01,,,,,,,,JET60,JET,.ge.,+6.0000000000000000E+01,0,MU3,MU,.ge.,+3.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu5_EG15,MU5[MU-QLTY_SNGL] AND EG15,418,5,15,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,EG15,EG,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu5_EG20,MU5[MU-QLTY_SNGL] AND EG20,419,5,19,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,EG20,EG,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu5_EG23,MU5[MU-QLTY_SNGL] AND EG23,238,5,11,Top - emu: https://indico.cern.ch/event/626583/contributions/2530434/attachments/1434408/2205039/TOP_PAG_proposal_for_EGMu_seeds.pdf,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,EG23,EG,.ge.,+2.3000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu5_LooseIsoEG18,MU5[MU-QLTY_SNGL] AND EG18[EG-ISO_0xC],420,5,18,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,EG18,EG,.ge.,+1.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu5_LooseIsoEG20,MU5[MU-QLTY_SNGL] AND EG20[EG-ISO_0xC],239,5,25,Top - emu: https://indico.cern.ch/event/626583/contributions/2530434/attachments/1434408/2205039/TOP_PAG_proposal_for_EGMu_seeds.pdf,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,EG20,EG,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu6_DoubleEG10,"MU6[MU-QLTY_SNGL] AND comb{EG10,EG10}",442,2,63,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU6,MU,.ge.,+6.0000000000000000E+00,0,EG10,EG,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu6_DoubleEG17,"MU6[MU-QLTY_SNGL] AND comb{EG17,EG17}",405,2,55,https://its.cern.ch/jira/browse/CMSLITDPG-81,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG17,EG,.ge.,+1.7000000000000000E+01,0,MU6,MU,.ge.,+6.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu6_HTT200er,MU6[MU-QLTY_SNGL] AND HTT200,425,2,68,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU6,MU,.ge.,+6.0000000000000000E+00,0,HTT200,HTT,.ge.,+2.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu6_HTT240er,MU6[MU-QLTY_SNGL] AND HTT240,315,2,88,Susy: https://indico.cern.ch/event/623066/contributions/2513193/attachments/1426266/2189134/L1shoppinglist.pdf,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT240,HTT,.ge.,+2.4000000000000000E+02,0,MU6,MU,.ge.,+6.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu6_HTT250er,MU6[MU-QLTY_SNGL] AND HTT250,316,2,101,Susy:,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU6,MU,.ge.,+6.0000000000000000E+00,0,HTT250,HTT,.ge.,+2.5000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu7_EG23,MU7[MU-QLTY_SNGL] AND EG23,240,5,17,Top - emu: https://its.cern.ch/jira/browse/CMSLITDPG-76,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG23,EG,.ge.,+2.3000000000000000E+01,0,MU7,MU,.ge.,+7.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu7_LooseIsoEG20,MU7[MU-QLTY_SNGL] AND EG20[EG-ISO_0xC],241,5,20,Top - emu: https://its.cern.ch/jira/browse/CMSLITDPG-76,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU7,MU,.ge.,+7.0000000000000000E+00,0,EG20,EG,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu7_LooseIsoEG23,MU7[MU-QLTY_SNGL] AND EG23[EG-ISO_0xC],242,5,21,Top - emu: https://its.cern.ch/jira/browse/CMSLITDPG-76,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,EG23,EG,.ge.,+2.3000000000000000E+01,0,MU7,MU,.ge.,+7.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu8_HTT150er,MU8[MU-QLTY_SNGL] AND HTT150,426,0,67,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT150,HTT,.ge.,+1.5000000000000000E+02,0,MU8,MU,.ge.,+8.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_NotBptxOR,NOT EXT_BPTX_OR_VME,466,0,5,BRIL: NOT bit07,EXT_BPTX_OR_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_QuadJet36er2p7_IsoTau52er2p1,"comb{JET36[JET-ETA_2p7],JET36[JET-ETA_2p7],JET36[JET-ETA_2p7],JET36[JET-ETA_2p7]} AND TAU52[TAU-ETA_2p13,TAU-ISO_0xE]",270,0,77,75 Hz tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48 https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,,,,,,,,,,,,,TAU52,TAU,.ge.,+5.2000000000000000E+01,0,JET36,JET,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_QuadJet36er2p7_Tau52,"comb{JET36[JET-ETA_2p7],JET36[JET-ETA_2p7],JET36[JET-ETA_2p7],JET36[JET-ETA_2p7]} AND TAU52",430,0,78,https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAU52,TAU,.ge.,+5.2000000000000000E+01,0,JET36,JET,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_QuadJet40er2p7,"comb{JET40[JET-ETA_2p7],JET40[JET-ETA_2p7],JET40[JET-ETA_2p7],JET40[JET-ETA_2p7]}",165,4,71,https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET40,JET,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_QuadJet50er2p7,"comb{JET50[JET-ETA_2p7],JET50[JET-ETA_2p7],JET50[JET-ETA_2p7],JET50[JET-ETA_2p7]}",166,5,61,https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET50,JET,.ge.,+5.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_QuadJet60er2p7,"comb{JET60[JET-ETA_2p7],JET60[JET-ETA_2p7],JET60[JET-ETA_2p7],JET60[JET-ETA_2p7]}",167,3,13,https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_QuadMu0,"comb{MU0[MU-QLTY_DBLE],MU0[MU-QLTY_DBLE],MU0[MU-QLTY_DBLE],MU0[MU-QLTY_DBLE]}",45,1,69,Circulating:,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU0,MU,.ge.,+0.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
